WeaponDescriptor;Salves;HasMainSalvo;SalvoIsMainSalvo;Turret_1_AngleRotationMax;Turret_1_AngleRotationMaxPitch;Turret_1_AngleRotationMinPitch;Turret_1_VitesseRotation;Turret_1_Weapon_1_Ammunition;Turret_1_Weapon_1_NbWeapons;Turret_1_Weapon_1_SalvoStockIndex;Turret_1_Weapon_2_Ammunition;Turret_1_Weapon_2_NbWeapons;Turret_1_Weapon_2_SalvoStockIndex;Turret_1_Weapon_3_Ammunition;Turret_1_Weapon_3_NbWeapons;Turret_1_Weapon_3_SalvoStockIndex;Turret_2_AngleRotationMax;Turret_2_AngleRotationMaxPitch;Turret_2_AngleRotationMinPitch;Turret_2_VitesseRotation;Turret_2_Weapon_1_Ammunition;Turret_2_Weapon_1_NbWeapons;Turret_2_Weapon_1_SalvoStockIndex;Turret_3_AngleRotationMax;Turret_3_AngleRotationMaxPitch;Turret_3_AngleRotationMinPitch;Turret_3_VitesseRotation;Turret_3_Weapon_1_Ammunition;Turret_3_Weapon_1_NbWeapons;Turret_3_Weapon_1_SalvoStockIndex;Turret_4_AngleRotationMax;Turret_4_AngleRotationMaxPitch;Turret_4_AngleRotationMinPitch;Turret_4_VitesseRotation;Turret_4_Weapon_1_Ammunition;Turret_4_Weapon_1_NbWeapons;Turret_4_Weapon_1_SalvoStockIndex;Turret_5_AngleRotationMax;Turret_5_AngleRotationMaxPitch;Turret_5_AngleRotationMinPitch;Turret_5_VitesseRotation;Turret_5_Weapon_1_Ammunition;Turret_5_Weapon_1_NbWeapons;Turret_5_Weapon_1_SalvoStockIndex
"WeaponDescriptor_HMGteam_M60_AB_US";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_M60";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M60_US";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_M60";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_MAG_UK";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_FN_MAG";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_MAG_para_UK";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_FN_MAG";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_MG3_FJ_RFA";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_MG3";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_MG3_RFA";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_MG3";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_Mk19_AB_US";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_Mk19_40mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_Mk19_US";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_Mk19_40mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_NSV_DDR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_NSV";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_NSV_SOV";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_NSV";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_PKM_DDR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_PKM";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_PKM_FJ_DDR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_PKM";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_PKM_SOV";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_PKM";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_PKM_VDV_SOV";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_PKM";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HS30_Panzermorser_120mm_RFA";"[20, 15, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.5235987755982988;1.53588974175501;0.08726646259971647;1.0471975511965976;"Ammo_Mortier_Tampella_120mm";1;0;"Ammo_Mortier_Tampella_120mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HeimatschutzJager_RFA";"[200, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_D20_152mm_DDR";"[8, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_D20_Howitzer_152mm";1;0;"Ammo_Howz_Canon_D20_Howitzer_152mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_D20_152mm_SOV";"[8, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_D20_Howitzer_152mm";1;0;"Ammo_Howz_Canon_D20_Howitzer_152mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_D30_122mm_DDR";"[6, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_D30_Howitzer_122mm";1;0;"Ammo_Howz_Canon_D30_Howitzer_122mm_SMOKE";1;0;"Ammo_Canon_AP_D30_122mm";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_D30_122mm_SOV";"[6, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_D30_Howitzer_122mm";1;0;"Ammo_Howz_Canon_D30_Howitzer_122mm_SMOKE";1;0;"Ammo_Canon_AP_D30_122mm";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_D30_122mm_VDV_SOV";"[6, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_D30_Howitzer_122mm";1;0;"Ammo_Howz_Canon_D30_Howitzer_122mm_SMOKE";1;0;"Ammo_Canon_AP_D30_122mm";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_M101_105mm_RFA";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M101_Howitzer_105mm";1;0;"Ammo_Howz_Canon_M101_Howitzer_105mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_M102_105mm_US";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M102_Howitzer_105mm";1;0;"Ammo_Howz_Canon_M102_Howitzer_105mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_M46_130mm_DDR";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M46_Howitzer_130mm";1;0;"Ammo_Howz_Canon_M46_Howitzer_130mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Howz_M46_130mm_SOV";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M46_Howitzer_130mm";1;0;"Ammo_Howz_Canon_M46_Howitzer_130mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HvyScout_DDR";"[120, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AK_74N";6;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG18_64mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_HvyScout_SOV";"[120, 90, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AK_74";6;0;;;;;;;;;;;"Ammo_SAW_RPK_74_5_56mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Iltis_MILAN_RFA";"[4, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_MILAN";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Iltis_reco_RFA";"[133, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_Aufk_RFA";"[200, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_CMD_RFA";"[80, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";4;0;;;;;;;;;;;"Ammo_RocketInf_Carl_Gustav";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_RFA";"[200, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Jaguar_1_RFA";"[20, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_HOT1";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jaguar_2_RFA";"[12, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_BGM71D_TOW_2";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KSM_CMD_RFA";"[40, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MP_5A3";2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KanJagdPanzer_RFA";"[51, 30, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.12217304763960307;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_90mm_KanJPz";1;0;"Ammo_Canon_HE_90mm_M48_KanJPz";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KdA_CMD_DDR";"[120, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_KMS_72";6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KdA_DDR";"[260, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_KMS_72";13;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG7";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_LRRP_UK";"[240, 4, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MP_5SD";4;0;;;;;;;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_LRRP_US";"[80, 180, 8, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_M4_Carbine";4;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";2;1;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Lars_2_RFA";"[1, 10, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";3.141592653589793;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_RocketArt_LARS_110mm_cluster";1;0;;;;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A1_CMD_RFA";"[60, 78, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3";1;0;"Ammo_Canon_HE_105mm_L7A3";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A1_RFA";"[60, 78, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3";1;0;"Ammo_Canon_HE_105mm_L7A3";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A5_CMD_RFA";"[55, 78, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3_Leo1A5";1;0;"Ammo_Canon_HE_105mm_L7A3_Leo1A5";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A5_RFA";"[55, 78, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3_Leo1A5";1;0;"Ammo_Canon_HE_105mm_L7A3_Leo1A5";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_2A3_CMD_RFA";"[42, 68, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120mm_L44_late";1;0;"Ammo_Canon_HE_120mm_L44_late";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_2A3_RFA";"[42, 68, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120mm_L44_late";1;0;"Ammo_Canon_HE_120mm_L44_late";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_2A4_RFA";"[42, 68, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120mm_L44_late_2A4";1;0;"Ammo_Canon_HE_120mm_L44_late_2A4";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Luchs_A1_RFA";"[42, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_AutoCanon_AP_20mm_MK_20_Rh_202";1;0;"Ammo_AutoCanon_HE_20mm_MK_20_Rh_202";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M1025_Humvee_AGL_US";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_Mk19_40mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M1025_Humvee_TOW_para_US";"[8, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_BGM71D_TOW_2";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M1025_Humvee_scout_US";"[133, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M106A2_HOWZ_US";"[23, 80, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.5235987755982988;1.53588974175501;0.08726646259971647;1.0471975511965976;"Ammo_Mortier_M40_107mm";1;0;"Ammo_Mortier_M40_107mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M109A2_HOWZ_US";"[9, 80, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm";1;0;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M109A2_UK";"[9, 80, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm";1;0;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M109A3G_HOWZ_RFA";"[9, 10, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_FH70_SP_Howitzer_155mm";1;0;"Ammo_Howz_Canon_FH70_SP_Howitzer_155mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M110A2_HOWZ_US";"[4, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late";1;0;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M110A2_Howz_RFA";"[4, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late";1;0;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1G_RFA";"[70, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1G_reco_RFA";"[70, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_MMG_MG3_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1_TOW_US";"[80, 8, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;"Ammo_ATGM_BGM71_TOW";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A3_US";"[133, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_ACAV_US";"[20, 80, 75, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_RocketInf_M40A1_RCL_106mm";1;0;6.283185307179586;6.283185307179586;6.283185307179586;2.0943951023931953;"Ammo_MMG_M240_7_62mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_M113_Dragon_US";"[80, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_M47_DRAGON";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_GreenArcher_RFA";"[30, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
