OrderAvailability;Orders
"Descriptor_OrderAvailability_ZSU_23_Shilka_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_ZSU_23_Shilka_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_ZSU_57_2_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_ATAS_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_Cobra_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1F_HeavyHog_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH1S_Cobra_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_emp1_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH64_Apache_emp2_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_AH6C_Little_Bird_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_III_FR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_III_reco_FR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_II_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Alouette_II_reco_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_PAH_1A1_RFA";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_PAH_1_RFA";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_reco_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Bo_105_trans_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_CH47D_Chinook_supply_UK";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_CH47_Chinook_US";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_CH47_Super_Chinook_US";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_CH53G_RFA";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_CH53G_trans_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_20mm_FR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_20mm_reco_FR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_HOT_2_FR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_HOT_FR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_SNEB_UK";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_UK";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_reco_FR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Gazelle_trans_UK";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Ka_50_AA_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Ka_50_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Lynx_AH_Mk1_TOW_UK";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Lynx_AH_Mk1_UK";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Lynx_AH_Mk7_I_TOW_UK";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_AA_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_s5_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24D_s8_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24K_reco_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24P_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24P_s8_AT2_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24P_s8_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24VP_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_AA_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_AT_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_RKT_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_24V_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_26_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_Mi_2_reco_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_reco_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_trans_DDR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_2_trans_SOV";"['Stop', 'Sell', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8K_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8R_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TB_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_PodGatling_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_PodGatling_PodAGL_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_16_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_32_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s57_32_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TV_s80_SOV";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8TZ_SOV";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_Mi_8T_DDR";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Mi_8_supply_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop', 'AISupply']"
"Descriptor_OrderAvailability_Mi_9_DDR";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_OH58C_CMD_US";"['Stop', 'Move', 'FollowFormation', 'Spread', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_OH58C_Scout_US";"['Stop', 'Move', 'FollowFormation', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'Land', 'GoUp', 'GoDown', 'ChangeAltitude', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
