DeckDescriptor;DivisionName;DivisionTags;AvailableForPlay;MaxActivationPoints;CountryId;UnitDescriptor;AvailableWithoutTransport;AvailableTransportList;MaxPackNumber;NumberOfUnitInPack_Poor;NumberOfUnitInPack_Trained;NumberOfUnitInPack_Veteran;NumberOfUnitInPack_Elite
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_G91_R3_Gina_HE_RFA";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_G91_R3_Gina_NPL_RFA";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_G91_R3_Gina_RKT_RFA";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Gepard_1A2_RFA";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Harrier_UK";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Iltis_RFA";1;;2;0;0;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Jager_Aufk_RFA";0;"['Descriptor_Unit_M113A1G_reco_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;6;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Jager_CMD_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;0;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Jager_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;9;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Lars_2_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_1A1_CMD_RFA";1;;1;0;0;3;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_1A1_RFA";1;;3;0;8;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_1A5_CMD_RFA";1;;1;0;0;2;1
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_1A5_RFA";1;;2;0;0;6;4
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_2A3_CMD_RFA";1;;2;0;0;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Leopard_2A3_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Luchs_A1_RFA";1;;2;0;6;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M109A3G_HOWZ_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M110A2_Howz_RFA";1;;2;0;1;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M113A1G_supply_RFA";1;;2;0;10;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M113_PzMorser_RFA";1;;2;0;3;2;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M270_MLRS_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M48A2C_RFA";1;;1;0;9;6;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_M577_RFA";1;;3;0;0;3;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_MANPAD_Redeye_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";3;0;16;11;5
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_MAN_Kat_6x6_RFA";1;;2;0;3;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Mortier_Tampella_120mm_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;4;2;1
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_APC_RFA";0;"['Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";3;0;9;6;3
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_CMD_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_RFA']";4;0;0;3;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_IFV_RFA";0;"['Descriptor_Unit_Marder_1A2_MILAN_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_MILAN_RFA', 'Descriptor_Unit_Marder_1A3_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";6;0;9;6;3
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_PzGrenadier_RFA";0;"['Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_RFA']";1;0;9;6;3
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Scout_BEL";0;"['Descriptor_Unit_FV103_Spartan_BEL']";4;0;4;2;1
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Scout_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_TPZ_Fuchs_1_RFA', 'Descriptor_Unit_UH1D_RFA']";3;0;6;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Security_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";1;12;0;0;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_TPZ_Fuchs_CMD_RFA";1;;1;0;0;3;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_TPZ_Fuchs_RASIT_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_ADV_SEAD_UK";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_ADV_UK";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_AT1_RFA";1;;1;0;0;2;1
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_CLUS_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_HE1_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Tornado_IDS_MW1_RFA";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_2_PzGrenadier_multi";"XKYVHEFNED";"['DEFAULT', 'RFA', 'Allied', 'infantryReg', 'DC_PWR2']";1;50;"RFA";"Descriptor_Unit_Unimog_S_404_RFA";1;;2;0;10;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_AH64_Apache_emp2_US";1;;2;0;0;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_ATteam_Milan_1_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;8;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_ATteam_Milan_2_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Marder_1A2_MILAN_RFA', 'Descriptor_Unit_Marder_1A3_MILAN_RFA', 'Descriptor_Unit_TPZ_Fuchs_MILAN_RFA']";1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_ATteam_RCL_M40A1_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;8;4;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Alouette_II_reco_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Alpha_Jet_A_rkt_RFA";1;;1;0;3;2;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Bo_105_PAH_1A1_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Bo_105_PAH_1_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_DCA_FK20_2_20mm_Zwillinge_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;0;9;6
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Engineers_AT_RFA";0;"['Descriptor_Unit_TPZ_Fuchs_1_RFA', 'Descriptor_Unit_TPZ_Fuchs_MILAN_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Engineers_CMD_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_TPZ_Fuchs_1_RFA']";1;0;0;3;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Engineers_Flam_RFA";0;"['Descriptor_Unit_TPZ_Fuchs_1_RFA', 'Descriptor_Unit_TPZ_Fuchs_MILAN_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Engineers_RFA";0;"['Descriptor_Unit_TPZ_Fuchs_1_RFA', 'Descriptor_Unit_TPZ_Fuchs_MILAN_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_F104G_Starfighter_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_F16E_SEAD_US";1;;1;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_AA_RFA";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_AT_RFA";1;;2;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_F4F_Phantom_II_HE1_RFA";1;;1;0;3;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_FH70_155mm_RFA";0;"['Descriptor_Unit_MAN_Kat_6x6_trans_RFA']";2;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Feldgendarmerie_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";1;0;0;12;8
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Fernspaher_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_UH1D_RFA']";1;0;0;6;4
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Gepard_1A2_RFA";1;;2;0;4;2;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Iltis_RFA";1;;2;0;4;2;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Jager_Aufk_RFA";0;"['Descriptor_Unit_M113A1G_reco_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";1;0;6;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Jager_CMD_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;0;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Jager_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;9;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Jaguar_1_RFA";1;;1;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Jaguar_2_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Lars_2_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_1A1_RFA";1;;1;0;8;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_1A5_CMD_RFA";1;;2;0;0;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_1A5_RFA";1;;1;0;0;6;4
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_2A3_CMD_RFA";1;;2;0;0;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_2A3_RFA";1;;3;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Leopard_2A4_RFA";1;;1;0;3;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Luchs_A1_RFA";1;;2;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M109A3G_HOWZ_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M110A2_Howz_RFA";1;;2;0;1;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M113A1G_supply_RFA";1;;2;0;10;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M113_PzMorser_RFA";1;;2;0;3;2;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M270_MLRS_RFA";1;;2;0;2;1;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M48A2C_RFA";1;;1;0;9;6;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_M577_RFA";1;;3;0;0;3;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_MANPAD_Redeye_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA']";3;0;16;11;5
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_MAN_Kat_6x6_RFA";1;;2;0;3;0;0
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Marder_Roland_2_RFA";1;;1;0;6;4;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Marder_Roland_RFA";1;;1;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Mortier_Tampella_120mm_RFA";0;"['Descriptor_Unit_Unimog_trans_RFA']";2;0;4;2;1
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_APC_RFA";0;"['Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";3;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_CMD_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_RFA']";4;0;0;3;2
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Panzergrenadier_IFV_RFA";0;"['Descriptor_Unit_Marder_1A2_MILAN_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_MILAN_RFA', 'Descriptor_Unit_Marder_1A3_RFA', 'Descriptor_Unit_Unimog_trans_RFA']";6;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_PzGrenadier_RFA";0;"['Descriptor_Unit_M113A1G_RFA', 'Descriptor_Unit_Marder_1A2_RFA', 'Descriptor_Unit_Marder_1A3_RFA']";1;0;9;6;3
"Descriptor_Deck_Division_RFA_5_Panzer_multi";"WOEQADLOKM";"['DEFAULT', 'RFA', 'Allied', 'armored', 'DC_PWR1']";1;50;"RFA";"Descriptor_Unit_Scout_RFA";0;"['Descriptor_Unit_Iltis_trans_RFA', 'Descriptor_Unit_TPZ_Fuchs_1_RFA', 'Descriptor_Unit_UH1D_RFA']";3;0;6;4;2
