OrderAvailability;Orders
"Descriptor_OrderAvailability_MotRifles_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_MotSchutzen_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Osa_9K33M3_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_PT76B_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Panzergrenadier_APC_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Panzergrenadier_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Panzergrenadier_IFV_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_PzGrenadier_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Ranger_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rangers_CMD_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_CMD_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_HMG_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_LAW_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_half_AT4_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_half_Dragon_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Rifles_half_LAW_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_BEL";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_LRRP_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_LRRP_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Scout_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Security_RFA";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T55AM2B_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T55AM2_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T55AM2_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T55A_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T55A_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T62M1_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T62MV_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T62M_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T62M_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T64BV_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T72B_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T72M1_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T72M_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T72M_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T72_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T80BV_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T80BV_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T80B_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T80U_CMD_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T80U_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'ShootOnPositionSmoke', 'ShootOnPositionWithoutCorrectionSmoke', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_T813_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_T813_trans_DDR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_TO_55_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_TO_55_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_TPZ_Fuchs_1_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_TPZ_Fuchs_CMD_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_TPZ_Fuchs_MILAN_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_TPZ_Fuchs_RASIT_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Tunguska_2K22_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Tuto_MotRifles_SOV";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_Tuto_Rifles_US";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UAZ_469_AGL_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UAZ_469_SOV";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_UAZ_469_SPG9_DDR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Attack', 'FastMoveAndAttack', 'SmartHoldFire', 'MoveAndAttack', 'Spread', 'Reverse', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_UAZ_469_trans_DDR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_Unimog_S_404_RFA";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_Unimog_trans_RFA";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_Ural_4320_SOV";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'SupplyUnit', 'AskForSupply', 'GoGetSupply', 'LoadIntoTransport', 'Load', 'AIStop']"
"Descriptor_OrderAvailability_VAB_RASIT_FR";"['Stop', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIDefend', 'AIAttack', 'AIStop']"
"Descriptor_OrderAvailability_W50_LA_A_DDR";"['Stop', 'Sell', 'Move', 'FollowFormation', 'QuickMove', 'Spread', 'Reverse', 'AskForSupply', 'GoGetSupply', 'UnloadFromTransport', 'UnloadAtPosition', 'UnloadSelf', 'LoadIntoTransport', 'Load', 'LoadUnit', 'AIStop']"
"Descriptor_OrderAvailability_Wachregiment_CMD_DDR";"['Stop', 'Move', 'FollowFormation', 'SmartMove', 'Attack', 'MoveAndAttack', 'Spread', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AskForSupply', 'GoGetSupply', 'EnterDistrict', 'LoadIntoTransport', 'Load', 'AIDefend', 'AIAttack', 'AIStop']"
