Ammunition;Name;TypeCategoryName;Caliber;TraitsToken;Level;Arme;Puissance;ShotsBeforeMaxNoise;NbTirParSalves;TempsEntreDeuxTirs;TempsEntreDeuxSalves;PorteeMaximale;PorteeMinimale;PorteeMaximaleTBA;PorteeMinimaleTBA;PorteeMaximaleHA;PorteeMinimaleHA;AltitudeAPorteeMaximale;AltitudeAPorteeMinimale;AffecteParNombre;AngleDispersion;DispersionAtMaxRange;DispersionAtMinRange;RadiusSplashPhysicalDamages;PhysicalDamages;RadiusSplashSuppressDamages;SuppressDamages;RayonPinned;AllowSuppressDamageWhenNoImpact;TirIndirect;TirReflexe;InterdireTirReflexe;NoiseDissimulationMalus;BaseCriticModifier;EBaseHitValueModifier_Idling;EBaseHitValueModifier_Moving;MaxSuccessiveHitCount;TempsDeVisee;SupplyCost;CanShootOnPosition;CanShootWhileMoving;NbrProjectilesSimultanes;MissileDescriptor;SmokeDescriptor;FireDescriptor;CanHarmInfantry;CanHarmVehicles;CanHarmHelicopters;CanHarmAirplanes;CanHarmGuidedMissiles;IsHarmlessForAllies;PiercingWeapon;DamageTypeEvolutionOverRangeDescriptor;FlightTimeForSpeed;DistanceForSpeed
"Ammo_RocketInf_Carl_Gustav";"JYRLRLFNRL";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=16)";100.0;2;1;1.0;6.0;885.1590106007068;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;160;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_Handflammpatrone";"WCWCVKTBJW";"WZIIVZBBQL";"TZAGIEZTDW";"['STAT', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;1;1.0;3.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;24.73498233215548;1.68;4.946996466431096;92.0;141.3427561837456;0;0;1;0;2.5;25;40;0;;1.0;140;1;0;1;;;"Descriptor_Fire_NapalmLeger";1;1;1;1;1;0;0;;1.15;706.7137809187279
"Ammo_RocketInf_LRAC_F1";"KEYBHYGJRW";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=15)";100.0;2;1;1.0;6.0;885.1590106007068;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;150;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_M202_Flash_66mm";"QSKNUIMIEG";"WZIIVZBBQL";"WAULCPQKTC";"['STAT', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;1;1.0;7.5;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;24.73498233215548;1.68;4.946996466431096;92.0;141.3427561837456;0;0;1;0;2.5;25;40;0;;2.5;140;1;0;1;;;"Descriptor_Fire_NapalmLeger";1;1;1;1;1;0;0;;1.15;706.7137809187279
"Ammo_RocketInf_M40A1_RCL_106mm";"YXAXXWZPRE";"FIQMEQMUTK";"DUSWQRGOFW";"['MOTION', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=17)";100.0;2;1;1.0;13.5;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;8.8339222614841;;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.2;0;40;0;;2.2;170;0;0;1;;;;1;1;1;1;1;1;1;;1.3;2296.819787985866
"Ammo_RocketInf_M40A1_RCL_106mm_HE";"YXAXXWZPRE";"FIQMEQMUTK";"DUSWQRGOFW";"['MOTION', 'HE', 'KINETIC']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;1;1.0;13.5;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;8.8339222614841;;18.72791519434629;1.26;3.8869257950530036;69.0;141.3427561837456;0;0;1;0;2.2;25;40;0;;2.2;105;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;1.3;2296.819787985866
"Ammo_RocketInf_M67_RCL_90mm";"WWSXEWFCHD";"CNBRRMKEOY";"DUSWQRGOFW";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;9.0;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;35;0;;1.5;130;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_M67_RCL_90mm_HE";"WWSXEWFCHD";"CNBRRMKEOY";"DUSWQRGOFW";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;1;1.0;9.0;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;15.90106007067138;1.08;3.1802120141342756;59.0;141.3427561837456;0;0;1;0;2.5;25;35;0;;1.5;90;0;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;1.15;706.7137809187279
"Ammo_RocketInf_M72_LAW_66mm";"AFUXVYLQGF";"NZWXQNJFDX";"QGGNRDKKHW";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;3.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;40;0;;1.0;130;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_PzF_3";"FURSUIWGLB";"NZWXQNJFDX";"PYQFGUICLN";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=21)";100.0;2;1;1.0;3.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;210;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_PzF_44";"PMNDXCSDST";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=14)";100.0;2;1;1.0;6.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;55;0;;1.0;140;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG18_64mm";"LWKRUWGQFF";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;3.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;50;0;;1.0;130;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG2";"WLBSBJZXOB";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=10)";100.0;2;1;1.0;6.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;40;0;;1.0;100;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG22_72_5mm";"XBDGDXJJNS";"NZWXQNJFDX";"DIFJRFWOPG";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=15)";100.0;2;1;1.0;3.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;150;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG26_72_5mm";"ULHXKDCTDR";"NZWXQNJFDX";"NQONPYKCYL";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=16)";100.0;2;1;1.0;3.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;55;0;;1.0;160;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG27_105mm";"HHICQWQLBH";"NZWXQNJFDX";"NUKKEMIIDI";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=21)";100.0;2;1;1.0;3.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;210;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG29_105mm";"QVSEMMFCGA";"NZWXQNJFDX";"WWPNZQPPLG";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=21)";100.0;2;1;1.0;6.0;885.1590106007068;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;70;0;;1.0;210;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG29_105mm_napalm";"PEVIGCDQBL";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=21)";100.0;2;1;1.0;6.0;885.1590106007068;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;70;0;;1.0;210;0;0;1;;;"Descriptor_Fire_NapalmCluster";1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG7";"YJUVMWMHNT";"NZWXQNJFDX";"XXIQLQTHWG";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;6.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;40;0;;1.0;130;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG7V_85mm";"QMEVIXAZQV";"NZWXQNJFDX";"DMSLWJQDYR";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;6.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;60;0;;1.0;130;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG7VL";"QMEVIXAZQV";"NZWXQNJFDX";"DMSLWJQDYR";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=18)";100.0;2;1;1.0;6.0;704.9469964664311;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;50;0;;1.0;180;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG7VR_105mm";"FGCHGURRII";"NZWXQNJFDX";"RKUYINBBJO";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=20)";100.0;2;1;1.0;6.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;50;0;;1.0;200;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPG7VR_64mm";"ZYJIROKDLN";"NZWXQNJFDX";"WVEZBNERMO";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=20)";100.0;2;1;1.0;6.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;50;0;;1.0;200;0;0;1;;;;1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPO_RYS";"PCEKPTCSDX";"NZWXQNJFDX";"ZPWEOBBYHT";"['STAT', 'HE', 'HEAT']";3;" TDamageTypeRTTI(Family='ap_missile' Index=13)";100.0;2;1;1.0;6.0;530.035335689046;53.003533568904594;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;0.35335689045936397;1.0;0.35335689045936397;1.0;141.3427561837456;0;0;1;0;2.5;0;40;0;;1.0;130;0;0;1;;;"Descriptor_Fire_NapalmMoyen";1;1;1;1;1;0;1;;1.15;706.7137809187279
"Ammo_RocketInf_RPO_A_93mm";"DHXMVYQSBW";"WZIIVZBBQL";"TZAGIEZTDW";"['STAT', 'napalm']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;1;1.0;3.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;8.8339222614841;4.41696113074205;0;0.0;3.53356890459364;1.76678445229682;24.73498233215548;1.68;4.946996466431096;92.0;141.3427561837456;0;0;1;0;2.5;25;40;0;;1.0;140;1;0;1;;;"Descriptor_Fire_NapalmLeger";1;1;1;1;1;0;0;;1.15;706.7137809187279
"Ammo_Roquette_ATACMS";"NZLKWZZCUI";"LTMWHXRDRX";"PSVSUWCPZU";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='balle' Index=1)";100.0;3;12;3.0;20.0;106007.0671378092;8480.565371024735;0.0;0.0;0.0;0.0;14.13427561837456;7.06713780918728;0;0.0;353.35689045936397;353.35689045936397;1.0600706713780919;0.06;0.35335689045936397;3.0;141.3427561837456;0;1;0;0;2.5;25;0;0;1;20.0;120;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;35.0;106007.0671378092
"Ammo_SAW_HK21_7_62mm";"ZZJMGSPPCW";"YSLEYULPVD";"HZTSKUHHBI";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;25;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_SAW_M249_5_56mm";"CBAZWMBOPC";"YSLEYULPVD";"LFFDYMNBKF";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.1;10.60070671378092;30.0;141.3427561837456;0;0;1;0;2.0;25;20;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_SAW_RPK_7_62mm";"GSHEDDHURZ";"YSLEYULPVD";"HZTSKUHHBI";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;25;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_SAW_RPK_74_5_56mm";"VINSKPQBTA";"YSLEYULPVD";"XUTVWWNOTF";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.1;10.60070671378092;30.0;141.3427561837456;0;0;1;0;2.0;25;25;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_SAW_lMG_K_7_62mm";"SNZRXWKBHX";"YSLEYULPVD";"HZTSKUHHBI";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;25;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_SMOKE_Vehicle_Grenadex8";"NUGPIFTFHJ";"DOXFRWXQZK";"smoke";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;4;0.1;4.0;174.91166077738515;35.3356890459364;0.0;0.0;0.0;0.0;8.8339222614841;3.53356890459364;0;0.05;53.003533568904594;26.501766784452297;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;0;1;1;0;2.0;25;0.0;0.0;;1.0;40;1;1;1;;"Descriptor_Smoke_Fumi60mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;1.25;176.67844522968198
"Ammo_UB_32_S_5_x32";"KJPMJPDRWR";"None";"57mm";;3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;8;0.2;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;53.003533568904594;26.501766784452297;0;0.0;8.8339222614841;1.76678445229682;17.6678445229682;1.0;175.97173144876325;105.0;141.3427561837456;1;0;1;0;10.0;20;40;20;;0.0;;1;1;2;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;2.82842712475;
"Ammo_flamethrower_LPO";"ZBYMXDHVBB";"TKTPFOEHYG";"";"['STAT']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;4;3.0;6.0;530.035335689046;0.0;0.0;0.0;0.0;0.0;;;0;0.02;8.8339222614841;;24.73498233215548;1.68;4.946996466431096;92.0;141.3427561837456;1;0;1;0;1.0;25;60;30;;6.0;140;1;0;1;;;"Descriptor_Fire_NapalmLeger";1;1;1;0;1;0;0;;3.0;1060.070671378092
"Ammo_flamethrower_M10_8";"EJSIKZIQWL";"TKTPFOEHYG";"";"['STAT']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;4;3.0;6.0;1060.070671378092;17.6678445229682;0.0;0.0;0.0;0.0;44.169611307420496;22.084805653710248;0;0.02;8.8339222614841;;24.73498233215548;1.68;4.946996466431096;92.0;141.3427561837456;1;0;1;0;1.0;25;60;30;;6.0;140;1;1;1;;;"Descriptor_Fire_NapalmLeger";1;1;1;0;1;0;0;;3.0;1060.070671378092
"Ammo_AA_AIM120A_AMRAAM";"XRHKAMDMUB";"UYJALNLOYI";"XRVWHOVRVF";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;0.0;0.0;7773.851590106007;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;60;60;;0.0;50;0;1;1;"Descriptor_Missile_AA_AIM120A_AMRAAM";;;1;1;1;1;1;0;0;;;
"Ammo_AA_AIM132_ASRAAM";"VNAXEYPXAO";"UYJALNLOYI";"POSAVAUXPZ";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;2120.141342756184;0.0;4240.282685512368;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;60;60;;0.0;50;0;1;1;"Descriptor_Missile_AA_AIM132_ASRAAM";;;1;1;1;1;1;0;0;;;
"Ammo_AA_AIM7M_Sparrow";"VYQPXSSPFM";"UYJALNLOYI";"EVYIVPZVOJ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;7773.851590106007;0.0;;;;0.02;;;148.40989399293287;6.0;84.80565371024736;180.0;353.35689045936397;1;0;1;1;2.0;25;50;50;;0.0;60;0;1;1;"Descriptor_Missile_AA_AIM7M_Sparrow";;;1;1;1;1;1;0;0;;;
"Ammo_AA_AIM9J_Sidewinder";"KSLAXRNYVF";"UYJALNLOYI";"AFUPSCGVHW";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;2120.141342756184;0.0;3533.5689045936397;0.0;;;;0.02;;;98.93992932862191;4.0;56.53710247349824;120.0;353.35689045936397;1;0;1;1;2.0;25;40;40;;0.0;40;0;1;1;"Descriptor_Missile_AA_AIM9J_Sidewinder";;;1;1;1;1;1;0;0;;;
"Ammo_AA_AIM9L_Sidewinder";"BCFSIRPXKP";"UYJALNLOYI";"AFUPSCGVHW";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;2120.141342756184;0.0;3886.9257950530036;0.0;;;;0.02;;;98.93992932862191;4.0;56.53710247349824;120.0;353.35689045936397;1;0;1;1;2.0;25;50;50;;0.0;40;0;1;1;"Descriptor_Missile_AA_AIM9L_Sidewinder";;;1;1;1;1;1;0;0;;;
"Ammo_AA_AIM9M_Sidewinder";"OGCTSXJKVC";"UYJALNLOYI";"AFUPSCGVHW";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;2120.141342756184;0.0;4240.282685512368;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;60;60;;0.0;50;0;1;1;"Descriptor_Missile_AA_AIM9M_Sidewinder";;;1;1;1;1;1;0;0;;;
"Ammo_AA_Matra_R530";"XYKDTYPBZB";"UYJALNLOYI";"EVYIVPZVOJ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;7773.851590106007;0.0;;;;0.02;;;148.40989399293287;6.0;84.80565371024736;180.0;353.35689045936397;1;0;1;1;2.0;25;50;50;;0.0;60;0;1;1;"Descriptor_Missile_AA_Matra_R530";;;1;1;1;1;1;0;0;;;
"Ammo_AA_Matra_Super_530D";"MMYFVWZUMW";"UYJALNLOYI";"EVYIVPZVOJ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;7773.851590106007;0.0;;;;0.02;;;148.40989399293287;6.0;84.80565371024736;180.0;353.35689045936397;1;0;1;1;2.0;25;50;50;;0.0;60;0;1;1;"Descriptor_Missile_AA_Matra_Super_530D";;;1;1;1;1;1;0;0;;;
"Ammo_AA_R13M";"UJDOKDZXAV";"UYJALNLOYI";"AFUPSCGVHW";"['MOTION', 'F&F']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;2.0;3.0;0.0;0.0;2120.141342756184;0.0;3533.5689045936397;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;40;40;;0.0;50;0;1;1;"Descriptor_Missile_AA_R13M";;;1;1;1;1;1;0;0;;;
"Ammo_AA_R23R_Vympel";"RUQWSOTQFG";"UYJALNLOYI";"AALVGAILXQ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;7067.137809187279;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;40;40;;0.0;50;0;1;1;"Descriptor_Missile_AA_R23R_Vympel";;;1;1;1;1;1;0;0;;;
"Ammo_AA_R24R_Vympel";"EYOWOOTHHX";"UYJALNLOYI";"AALVGAILXQ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;7773.851590106007;0.0;;;;0.02;;;123.67491166077738;5.0;70.6713780918728;150.0;353.35689045936397;1;0;1;1;2.0;25;50;50;;0.0;50;0;1;1;"Descriptor_Missile_AA_R24R_Vympel";;;1;1;1;1;1;0;0;;;
"Ammo_AA_R27R_Vympel";"QUKHMZLSDY";"UYJALNLOYI";"AALVGAILXQ";"['MOTION', 'semiAuto']";1;" TDamageTypeRTTI(Family='missile_he' Index=1)";500.0;2;1;0.2;3.0;0.0;0.0;0.0;0.0;8480.565371024735;0.0;;;;0.02;;;148.40989399293287;6.0;84.80565371024736;180.0;353.35689045936397;1;0;1;1;2.0;25;60;60;;0.0;60;0;1;1;"Descriptor_Missile_AA_R27R_Vympel";;;1;1;1;1;1;0;0;;;
